harmstring,cuadriceps,t
-0.000260911998338997,-0.00281108473427594,1713350778.44552
-0.000267354887910187,-0.00280303112231195,1713350778.48463
-0.000275937345577404,-0.00279685272835195,1713350778.48588
-0.000284014968201518,-0.00279930490069091,1713350778.56043
-0.000283221626887098,-0.00280954618938267,1713350778.57631
-0.00026088795857504,-0.00281947478652,1713350778.58456
-0.000234251056099311,-0.00282873050309718,1713350778.58575
-0.000215739826671779,-0.00285967066884041,1713350778.62848
-0.000210138387046754,-0.00284421257674694,1713350778.62953
-0.000198767214897089,-0.00286818109452724,1713350778.65634
-0.000190569378901273,-0.00289421691559255,1713350778.65782
-0.000202685812837444,-0.00291561312042177,1713350778.68458
-0.000212133745662868,-0.00291945948265493,1713350778.68554
-0.000220019050175324,-0.00293544656597078,1713350778.75641
-0.000223120281589217,-0.00294025451876223,1713350778.75743
-0.000225428171688691,-0.00293989386409521,1713350778.78024
-0.000224057861487381,-0.00294835632666945,1713350778.78104
-0.000216340849874541,-0.00301225599832833,1713350778.80857
-0.000215547508560121,-0.00290688639506698,1713350778.80969
-0.000207181394216605,-0.00293566286563873,1713350778.86445
-0.000200594295165502,-0.00294273067265749,1713350778.86577
-0.000193983141798526,-0.00294299516826868,1713350778.89676
-0.000195089000044391,-0.00294282683171332,1713350778.89788
-0.000207590084755793,-0.00295150559395552,1713350778.94438
-0.000173188076587394,-0.00294140842743218,1713350778.94606
-0.000149508137837984,-0.00293205678462982,1713350778.97703
-0.000140252523124218,-0.00293484539724886,1713350778.97824
-0.000127438921481371,-0.00293708126991987,1713350779.03232
-0.000122895260574296,-0.00293664843775332,1713350779.03304
-0.000159701332449913,-0.00292301760055125,1713350779.05252
-0.000198502762941644,-0.00293376366607845,1713350779.05358
-0.000125419508549385,-0.00295547232963145,1713350779.0848
-0.000160711031639949,-0.00295431818813086,1713350779.11243
-0.000334548181854188,-0.00295809260569513,1713350779.12868
-7.11119282641448E-05,-0.00293131149373949,1713350779.13
-7.67133751651272E-05,-0.00292671984061599,1713350779.17263
-0.000126212849863805,-0.00293741771019995,1713350779.1738
-0.000227808181080036,-0.00296465563587844,1713350779.22441
-0.000460184062831104,-0.00294181727804244,1713350779.2253
-3.81523423129693E-05,-0.00295354891568422,1713350779.27298
-0.000163091041031294,-0.00294996704906225,1713350779.27402
-0.000155349989654496,-0.00302177597768605,1713350779.30041
-0.000221749971387908,-0.00296823773533106,1713350779.30134
-0.00024038138508331,-0.00297398352995515,1713350779.32846
-0.000129482359625399,-0.00299405725672841,1713350779.32977
-0.000312503019813448,-0.00298809516243637,1713350779.37249
-0.000362339051207528,-0.00303026242181659,1713350779.37331
-0.000181049326783977,-0.0030716119799763,1713350779.42838
-0.000275192083790898,-0.00302324257791042,1713350779.42974
9.27964993024943E-06,-0.00299985101446509,1713350779.48082
-0.000168452083016746,-0.00304898992180824,1713350779.4818
-0.000223432813072577,-0.0030498553533107,1713350779.50875
-0.000303031032672152,-0.00304749934002757,1713350779.51018
-0.000257930980296805,-0.00303329154849052,1713350779.53643
-0.000207686243811622,-0.00305050448514521,1713350779.53767
-0.000257281877566129,-0.00303562334738672,1713350779.56482
-0.00021997097064741,-0.00305976020172238,1713350779.56615
-0.000236799343838356,-0.00305173057131469,1713350779.61323
-0.000213455976336263,-0.00301492447033525,1713350779.61441
-0.000220475820242427,-0.00302737741731107,1713350779.65257
-0.00021009030751884,-0.00309567665681243,1713350779.66098
-0.000209801815799437,-0.00296530476771295,1713350779.71299
-0.00022494736185763,-0.00314176245592535,1713350779.71412
-0.000205186035600491,-0.00309091666713357,1713350779.74056
-0.000219730558455922,-0.00309685454703867,1713350779.74125
-0.000200065391254611,-0.00310007599182427,1713350779.78904
-0.000204681186005473,-0.00305259600281715,1713350779.79015
-0.000207277567824349,-0.00308995507657528,1713350779.8205
-0.000209657577215694,-0.00309803267009556,1713350779.82174
-0.000255839462624863,-0.0031188759021461,1713350779.86861
-0.000258411804679781,-0.00313822831958532,1713350779.86981
-0.000280360807664692,-0.00309961941093206,1713350779.88881
-0.000300963554764166,-0.00310351396910846,1713350779.88968
-0.000300482759485021,-0.00310305715538561,1713350779.95673
-0.000310026836814359,-0.00308858463540673,1713350779.95779
-0.000308824819512665,-0.00307254958897829,1713350779.96902
-0.000306853500660509,-0.00306497700512409,1713350779.97016
-0.000303632055874914,-0.00308286305516958,1713350780.01293
-0.000306564994389191,-0.00310207135044038,1713350780.01406
-0.000305723573546857,-0.00305141811259091,1713350780.05669
-0.000294905330520123,-0.00306870322674513,1713350780.05779
-0.000282933149719611,-0.00307507393881679,1713350780.08449
-0.000282356166280806,-0.00305685121566057,1713350780.08563
-0.000280288688372821,-0.00303535885177553,1713350780.13653
-0.000281947490293533,-0.00304435007274151,1713350780.13805
-0.000280432926956564,-0.0030297574121505,1713350780.17276
-0.00028408708749339,-0.00301910750567913,1713350780.17401
-0.000280000211205333,-0.00300485151819885,1713350780.23666
-0.00027076862170361,-0.00299864914268255,1713350780.23779
-0.000272667850367725,-0.00299388892017305,1713350780.26039
-0.000271610042545944,-0.00298929726704955,1713350780.26123
-0.000283990928437561,-0.00299357646144927,1713350780.29677
-0.000290626136120409,-0.00298872031271458,1713350780.29804
-0.000290986732579768,-0.00297434395179152,1713350780.33253
-0.000287669128738344,-0.00298448908142745,1713350780.33339
-0.000274831487331539,-0.00299571617506444,1713350780.37258
-0.000264902744675055,-0.00300528411753476,1713350780.37327
-0.000260046566836536,-0.00301533308811486,1713350780.47239
-0.000256680883467197,-0.0030244926456362,1713350780.47313
-0.00024766568094492,-0.00303540704771876,1713350780.51687
-0.000243843227508478,-0.00304242689162493,1713350780.51817
-0.000239203407545574,-0.00304658594541252,1713350780.54077
-0.000236270454479381,-0.00306661170907319,1713350780.54218
-0.000231846992392093,-0.00305492803454399,1713350780.59241
-0.000232159523875453,-0.00306581822223961,1713350780.59358
-0.000230572841246612,-0.00306913582608104,1713350780.64443
-0.00023509246238973,-0.00307488162070513,1713350780.6457
-0.000234130842727609,-0.00306598655879498,1713350780.66891
-0.000224226139835082,-0.00305295665748417,1713350780.67002
-0.000218528541154228,-0.00303367618471384,1713350780.69301
-0.000211460617720149,-0.00302389170974493,1713350780.69413
-0.000219754598219879,-0.00301350606605411,1713350780.70075
-0.000199849033378996,-0.00300845759920776,1713350780.70171
-0.000212806888157502,-0.00300629390403628,1713350780.74136
-0.000211749094887637,-0.00300100492313504,1713350780.74166
-0.000219369947444648,-0.00298203714191914,1713350780.86469
-0.00026353241992183,-0.00300925085321069,1713350780.86563
-6.39478457742371E-05,-0.00297268526628613,1713350780.87635
-0.000141358395921998,-0.00296681933104992,1713350780.87741
-0.000174943037563935,-0.00295362109318376,1713350780.87849
-0.000254036422120407,-0.00295780412852764,1713350780.87968
-0.000304641755064949,-0.00293547054752707,1713350780.93275
-0.000162898722919635,-0.00296177086420357,1713350780.93403
-0.000201147224288434,-0.00293345097452402,1713350780.95649
-0.000155999077833258,-0.00289089931175113,1713350780.95769
-0.000157465561642312,-0.00291039631702006,1713350780.98443
-0.00019756518304348,-0.00288082635961473,1713350780.98542
-6.57989658066072E-05,-0.00289876060560346,1713350781.00495
-0.000267186580458656,-0.00292881135828793,1713350781.00612
-0.000195617903955281,-0.00294645712710917,1713350781.06481
-0.000275168044026941,-0.00287854252383113,1713350781.06586
-0.000113519447040744,-0.00292299338616431,1713350781.09272
-0.00013635796494782,-0.00293568684719503,1713350781.0939
-0.000345126027241349,-0.00295770796947181,1713350781.14082
-0.00018504005856812,-0.00289327930659056,1713350781.14188
-0.000215884079807438,-0.00293251359835267,1713350781.16479
-0.00024766568094492,-0.00292390701361001,1713350781.16597
-0.000198382564121857,-0.0029664346948266,1713350781.221
-0.000216388929402456,-0.00292619084939361,1713350781.22213
-0.000215595588088036,-0.00293635996058583,1713350781.28082
-0.000219562280108221,-0.00292138266377151,1713350781.28187
-0.000186843099072576,-0.00291169434785843,1713350781.30496
-0.000231678714044392,-0.00293301837518811,1713350781.30613
-0.000261705339653417,-0.00293268170207739,1713350781.35632
-0.000229130411753431,-0.00292054121382535,1713350781.35697
-0.00023403468367178,-0.00294583197683096,1713350781.38045
-0.00025930130505003,-0.00290659791789949,1713350781.38145
-0.000215715786907822,-0.00289606815204024,1713350781.42834
-0.000215908119571395,-0.00291325710713863,1713350781.42949
-0.000176385467057116,-0.00290210219100118,1713350781.4764
-0.000196964174392633,-0.00294229807332158,1713350781.4776
-0.000171625433722511,-0.0029385716188699,1713350781.5285
-0.000167634701938368,-0.00290767964906991,1713350781.52982
-0.00017732304695528,-0.00294734654016793,1713350781.55685
-0.000176505665876903,-0.00295066414400935,1713350781.55813
-0.00015020530554466,-0.00296662701293826,1713350781.57818
-0.000143930723425001,-0.00297246896661818,1713350781.57842
-0.000170110884937458,-0.00298396032303572,1713350781.6128
-0.000210619196877815,-0.00297215627506375,1713350781.61389
-0.000263364141574129,-0.00294765899889171,1713350781.66474
-0.000278557767160237,-0.00292777759023011,1713350781.66589
-0.000269927229965106,-0.00291193486191332,1713350781.69243
-0.000290145311737433,-0.00291068479418755,1713350781.69341
-0.000312070274958387,-0.00290736719034612,1713350781.76847
-0.000290529947960749,-0.00288118701428175,1713350781.76956
-0.000236655105254613,-0.00287654716521502,1713350781.80039
-0.0002691819681786,-0.00287200347520411,1713350781.80147
-0.000260022497968748,-0.00288892793469131,1713350781.82477
-0.00029714111587964,-0.00289020221680403,1713350781.82586
-0.000303559936583042,-0.002893784083426,1713350781.84028
-0.000287092174403369,-0.00288945692591369,1713350781.86469
-0.000271537923254073,-0.00290234270505607,1713350781.89282
-0.000257762701949105,-0.00288010505028069,1713350781.89399
-0.000269951269729063,-0.00285683386027813,1713350781.94463
-0.000288991373963654,-0.0028336588293314,1713350781.94584
-0.000282548513496295,-0.00282625434920192,1713350781.97247
-0.000277331710094586,-0.00283637526445091,1713350781.97332
-0.000270912889391184,-0.00284712156280875,1713350782.01649
-0.000255238439422101,-0.00285702617838979,1713350782.01753
-0.000241919988184236,-0.00286440667696297,1713350782.0487
-0.000225187759497203,-0.00287178717553616,1713350782.04976
-0.000218384288018569,-0.00289332750253379,1713350782.09686
-0.000206676544621587,-0.00286320457234979,1713350782.09797
-0.000209224846912548,-0.002921671140939,1713350782.12492
-0.000208671917789616,-0.00296662701293826,1713350782.12613
-0.000214032959775068,-0.00290808826684952,1713350782.18076
-0.000217302469536662,-0.00289979437366128,1713350782.18195
-0.000218047731323168,-0.0029355906881392,1713350782.20835
-0.000218817018321715,-0.00298573938198388,1713350782.20937
-0.000217687120311894,-0.00287861470133066,1713350782.26049
-0.000209176767384633,-0.00290777580812573,1713350782.26128
-0.000206412107218057,-0.00291628623381257,1713350782.31283
-0.000202926225028932,-0.00287108984775841,1713350782.31388
-0.000199055692064576,-0.00289193307980895,1713350782.33711
-0.000196964174392633,-0.00290159741416574,1713350782.33852
-0.000201363582164049,-0.00295138522051275,1713350782.36479
-0.000203479154151864,-0.0028450780082494,1713350782.36584
-0.000204080162802711,-0.00287077738903463,1713350782.42108
-0.000204801384825259,-0.00286570494063199,1713350782.44894
-0.000204080162802711,-0.00286125740967691,1713350782.47637
-0.00019787771452684,-0.00285455002449453,1713350782.47713
-0.000199752874323167,-0.00285524711944163,1713350782.50036
-0.000197396904695779,-0.00285274698399007,1713350782.50103
-0.000212229919270612,-0.00285178539343178,1713350782.52825
-0.000205041797016747,-0.00284200091846287,1713350782.52939
-0.000191458879271522,-0.00282786507159472,1713350782.58071
-0.000169822393218055,-0.00281396950595081,1713350782.58218
-0.000144483667099848,-0.00280459388159215,1713350782.65666
-0.000176169094629586,-0.0027685088571161,1713350782.65783
-0.0002449250605423,-0.00277990405447781,1713350782.693
-0.000305290857795626,-0.00278103398159146,1713350782.69429
-0.000111259629193228,-0.00274504534900188,1713350782.72109
-0.000391884881537408,-0.00278002442792058,1713350782.72214
-0.00022768798226025,-0.00273853028193116,1713350782.74869
-8.44303867779672E-05,-0.00273028435185552,1713350782.74977
-0.000220043089939281,-0.00275377207435668,1713350782.76888
-0.000326975423377007,-0.00273319333791733,1713350782.76959
-5.3033436415717E-05,-0.00271477829664946,1713350782.81653
-0.000187804718734697,-0.00271374452859163,1713350782.8177
-0.000247232936089858,-0.00270304642617702,1713350782.88047
-0.000589474104344845,-0.0027445163577795,1713350782.88173
-4.57251117040869E-05,-0.00273030856624246,1713350782.90879
-0.000170303203049116,-0.00275382003746927,1713350782.91017
-0.000191939689102583,-0.00275865220464766,1713350782.93256
-0.000258604122791439,-0.00284168822690845,1713350782.93382
-0.00055274018086493,-0.00277531240135431,1713350782.96581
-0.000158595459652133,-0.00275276228785515,1713350782.97309
-0.000209176767384633,-0.00273199123330414,1713350783.03658
-0.000211652935831808,-0.00272227893583477,1713350783.03734
-0.000227447570068762,-0.0027376408688724,1713350783.04886
-0.00027447089087218,-0.00275213737040758,1713350783.04992
-0.000232808612054214,-0.00269807013683021,1713350783.10049
-0.00020184439199511,-0.00275033432990313,1713350783.10144
-0.000270287826424465,-0.00269328616559505,1713350783.12476
-0.000167562582646497,-0.00269232434220612,1713350783.12574
-0.000209729696507566,-0.00271747075021267,1713350783.20071
-0.000190737671800889,-0.0027054266538471,1713350783.20158
-0.000218528541154228,-0.002739924704656,1713350783.22473
-0.000152897846419364,-0.00265027745626867,1713350783.22566
-0.000210138387046754,-0.00278860679827631,1713350783.25265
-0.000164653683896177,-0.00276252278126776,1713350783.25375
-0.000175640205270611,-0.0027314864564687,1713350783.30886
-0.000194992840988562,-0.00275355577468872,1713350783.31012
-0.000186602701433003,-0.00275814742781222,1713350783.34056
-0.000166817320859991,-0.00275826756842434,1713350783.34149
-0.000145829937537201,-0.0027824763674289,1713350783.36468
-0.000133376932353713,-0.00279040983878076,1713350783.36591
-0.000152801687363535,-0.00280264648608863,1713350783.42086
-0.000219033390749246,-0.00281298393383622,1713350783.42189
-0.000258532003499567,-0.00280339177697897,1713350783.44442
-0.000288414390524849,-0.00278305355459452,1713350783.44524
-0.000270552263827994,-0.00275492598302662,1713350783.48512
-0.000275600788882002,-0.00276576820760965,1713350783.48609
-0.000294977449811995,-0.00278694811277091,1713350783.55643
-0.000264013244304806,-0.00276903784833848,1713350783.55768
-0.000265936483629048,-0.00275057461112738,1713350783.57261
-0.000267451046966016,-0.00274793012067676,1713350783.57371
-0.000275624828645959,-0.00275112758390605,1713350783.60869
-0.000272595701972023,-0.00274725700728595,1713350783.60926
-0.000280432926956564,-0.00274910824373364,1713350783.66057
-0.000296275655273348,-0.00275466148741543,1713350783.66159
-0.00029502552933991,-0.00276367668993771,1713350783.68494
-0.000288510549580678,-0.00277466326951981,1713350783.68605
-0.000287813367322087,-0.00275723380036652,1713350783.72875
-0.000299929815810174,-0.00273958826437592,1713350783.73072
-0.000301396299619228,-0.00273247226141393,1713350783.79738
-0.000305411056615412,-0.0027307893615216,1713350783.79783
-0.000305290857795626,-0.00273249624297023,1713350783.83649
-0.000302478118101135,-0.00273862644098699,1713350783.83773
-0.000289760675514117,-0.00274216057732701,1713350783.85269
-0.000275624828645959,-0.00274805049411952,1713350783.85395
-0.000273268844466656,-0.0027408862952143,1713350783.88074
-0.000263195863226429,-0.00275187287479639,1713350783.88188
-0.000263027584878728,-0.0027564165648073,1713350783.92155
-0.000255214399658144,-0.00276670581661165,1713350783.92208
-0.000251295801717788,-0.00278389477171004,1713350783.9807
-0.000246872339630499,-0.00277805305086076,1713350783.98167
-0.000238241773331538,-0.00278569781221449,1713350784.00432
-0.000226894640945829,-0.00278625078499317,1713350784.00579
-0.000220620058826171,-0.00279492954723537,1713350784.04843
-0.000210114347282797,-0.00287392665632069,1713350784.04943
-0.000205474527319893,-0.0028428181540221,1713350784.10878
-0.000195449611055665,-0.00288065802305937,1713350784.10989
-0.000198262350750156,-0.00297218048945069,1713350784.12432
-0.000201195303816348,-0.00301790540106595,1713350784.12518
-0.000204320574994199,-0.00307485763914883,1713350784.18085
-0.00020501775725279,-0.0029053958132863,1713350784.18204
-0.000205161995836534,-0.00292965257540345,1713350784.2084
-0.000207325647352263,-0.00292460410855711,1713350784.20946
-0.000192949402844533,-0.00291433883830905,1713350784.25264
-0.000197228611796163,-0.0028976546600461,1713350784.25385
-0.000179366485099308,-0.00289702974259853,1713350784.30028
-0.0001842467172537,-0.00289957807399333,1713350784.30102
-0.000183068739715964,-0.0029053958132863,1713350784.32437
-0.000180977207492106,-0.00289294286631048,1713350784.32594
-0.000163619930390269,-0.00287060905247927,1713350784.39255
-0.00017035128257703,-0.00285784364677966,1713350784.39359
-0.000165278732310981,-0.00286087277345359,1713350784.43283
-0.000206436146982014,-0.00288734142668545,1713350784.43394
-0.000146310747368261,-0.00287197949364781,1713350784.46056
-0.000307382375467569,-0.00287943193688989,1713350784.46169
-0.000109264270577114,-0.00287854252383113,1713350784.50481
-0.000119914227980189,-0.00285611255094409,1713350784.5056
-0.000155470188474283,-0.00285277096554637,1713350784.54846
-0.000112509740574751,-0.00286873383447528,1713350784.54957
-0.000220644098590128,-0.0028583244420588,1713350784.56828
-0.000260118686128408,-0.00284902076236904,1713350784.56894
2.35837724176235E-05,-0.00285798776894808,1713350784.61635
-0.000126717699458823,-0.00288250925950706,1713350784.61755
-0.000157008791575208,-0.00286339689046144,1713350784.6525
-0.00017780385678634,-0.00289962603710592,1713350784.65368
-0.000329042901284993,-0.00287022441625595,1713350784.68878
-8.1473401223775E-05,-0.00289481785148382,1713350784.69001
-0.000188309568329714,-0.00293109519407153,1713350784.74164
-0.000266729824943468,-0.00293001323007047,1713350784.74273
-0.000199464382603765,-0.00287931179627776,1713350784.76477
-0.000206412107218057,-0.00292010861448944,1713350784.766
-0.000259493623161688,-0.00293609546497464,1713350784.8127
-0.000217759239603765,-0.00290917023085058,1713350784.81374
-0.00022013924899511,-0.0029086412396282,1713350784.86089
-0.000156672220327891,-0.00289424089714885,1713350784.86211
-0.000207349687116221,-0.00294008618220687,1713350784.88057
-0.000232039325055666,-0.00292277708649635,1713350784.88187
-0.000370007997844368,-0.00292424345389009,1713350784.92839
-0.000191002109204419,-0.00291258399374783,1713350784.92943
-0.000216533167986199,-0.00286801275797188,1713350784.96084
-0.000239371685893275,-0.00292270490899682,1713350784.96233
-0.000236414693063125,-0.00293590314686298,1713350784.99692
-0.000234876104514115,-0.00291582942008972,1713350784.99809
-0.000211340418900363,-0.00287385447882116,1713350785.05258
-0.000189415441127494,-0.00290967500768602,1713350785.05363
-0.000206123615498655,-0.00298246974125504,1713350785.1085
-0.000192468593013473,-0.00293746590614319,1713350785.10965
-0.000183092779479921,-0.00293941306881607,1713350785.13656
-0.000176481626112945,-0.00294624059461057,1713350785.13777
-0.000165663383086212,-0.00296092941425741,1713350785.18042
-0.000144387508044019,-0.0029726130887866,1713350785.1883
-0.000151359257870354,-0.00296472781337798,1713350785.22902
-0.000166288431501016,-0.00296532874926925,1713350785.23001
-0.000183717827894725,-0.00296208332292736,1713350785.25246
-0.000206364027690142,-0.00294809183105826,1713350785.25355
-0.000224923322093673,-0.00295035168528557,1713350785.28825
-0.000247545482125133,-0.00294006220065057,1713350785.28927
-0.000259517662925646,-0.00294321146793663,1713350785.39694
-0.000219754598219879,-0.0029218876734376,1713350785.39844
-0.000199223984964192,-0.00289916922338307,1713350785.40514
-0.000222206741455011,-0.00288450461812317,1713350785.40621
-0.000213576189707965,-0.0028885193169117,1713350785.43656
-0.000226485950406641,-0.00288880779407918,1713350785.43904
-0.000233650032896548,-0.00290118856355548,1713350785.45652
-0.000231726793572307,-0.00290234270505607,1713350785.45749
-0.000223240480409004,-0.00290075596421957,1713350785.4969
-0.000216773580177687,-0.00287902331911027,1713350785.49786
-0.000216292770346627,-0.00286296429112554,1713350785.53711
-0.000225836862227879,-0.00285438168793917,1713350785.53763
-0.000238097534747794,-0.00284815533086658,1713350785.5608
-0.000240092907915823,-0.00285882921889424,1713350785.56198
-0.000236631065490656,-0.00286950333975255,1713350785.60483
-0.000231534475460649,-0.00286885420791805,1713350785.60612
-0.000220019050175324,-0.00287250825203955,1713350785.70917
-0.000208479585126042,-0.00286315660923719,1713350785.71025
-0.000198238310986199,-0.00286272377707064,1713350785.72449
-0.000193045561900362,-0.00286782043986022,1713350785.72554
-0.000189824131666683,-0.00287248427048326,1713350785.7324
-0.000185568947927095,-0.00287440745159984,1713350785.76044
-0.000184583288501017,-0.00287628266960382,1713350785.7844
-0.00017780385678634,-0.00288380729034543,1713350785.78584
-0.000177202848135494,-0.0028891684487462,1713350785.80847
-0.000179222246515565,-0.00290431384928524,1713350785.80916
-0.000175327673787251,-0.00291429087519646,1713350785.86465
-0.000177563444594853,-0.00293184048496187,1713350785.86585
-0.000172875545104034,-0.00294619263149798,1713350785.88451
-0.000176601824932732,-0.00294515886344016,1713350785.88588
-0.000173236156115308,-0.0029378985054791,1713350785.96085
-0.000174702625372447,-0.002946553286165,1713350785.96212
-0.000174462213180959,-0.00294393277727067,1713350785.99668
-0.000169053091667593,-0.00293676857836545,1713350785.99788
-0.000168668455444276,-0.00293537438847125,1713350786.01243
-0.000167346224770881,-0.00293087866157293,1713350786.01352
-0.000166625002748333,-0.00292414729483426,1713350786.04061
-0.000158258888404816,-0.00291931536048651,1713350786.04168
-0.000150854408275336,-0.00291003566235304,1713350786.10041
-0.000148786915815435,-0.002890779171139,1713350786.1016
-0.000145709724165499,-0.00288416794501245,1713350786.15244
-0.000144603865919635,-0.0028869325760752,1713350786.15361
-0.00014825802645646,-0.00289472169242799,1713350786.17278
-0.000150037027196959,-0.0028830380178988,1713350786.17395
-0.000134050060296431,-0.00289186090230942,1713350786.19681
-0.000154508568812162,-0.00287984078750014,1713350786.19761
-0.00014561356510967,-0.00287431129254401,1713350786.25706
-0.00014037273649592,-0.00286301225423813,1713350786.25805
-0.000147657017805614,-0.00286024762317538,1713350786.30446
-0.000129602572997101,-0.00283627910539508,1713350786.3247
-0.000115202281449456,-0.0028226722497493,1713350786.35627
-0.00020078661327716,-0.00284024584107101,1713350786.35766
-0.000133833702420816,-0.00282577355392277,1713350786.38035
-0.00011878432269441,-0.0028190182056278,1713350786.38158
-0.000162201540661044,-0.00284065469168127,1713350786.4089
-0.000143666286021471,-0.0028119501657784,1713350786.4101
-0.000233433675020933,-0.00280483416281641,1713350786.48066
-0.000143906683661044,-0.00275653670541942,1713350786.48185
-0.000242785448790528,-0.0028190421871841,1713350786.51291
-0.000315724464599043,-0.00275966199114919,1713350786.51386
-0.000137535942485556,-0.00277514406479895,1713350786.53661
-0.000137968672788702,-0.00278923194855452,1713350786.53783
-0.000246535753831267,-0.00281106075271964,1713350786.58441
-0.000415877351770178,-0.00283106230199337,1713350786.58586
-3.13488671963569E-05,-0.00280065112747252,1713350786.60085
-0.000147152168210596,-0.00279920874163508,1713350786.60188
-0.0001903289812617,-0.00279336678795516,1713350786.65629
-0.000175592125742696,-0.00278201978653669,1713350786.657
-0.000205835123779252,-0.00280654104426503,1713350786.70083
-0.000183934200322256,-0.00279009738005698,1713350786.70213
-0.000198382564121857,-0.00278680375777185,1713350786.71663
-0.000203839765163138,-0.00277430261485279,1713350786.7176
-0.000203815725399181,-0.00279187643900514,1713350786.76082
-0.000220403700950555,-0.00277884630486369,1713350786.76201
-0.000315844663418829,-0.00275302678346634,1713350786.8051
-0.000202012684894726,-0.00277776457369328,1713350786.80605
-0.00020496966317296,-0.00278651528060436,1713350786.88018
-0.000214153158594854,-0.00275333924219012,1713350786.88102
-0.000186458448297344,-0.00271999510005116,1713350786.8972
-0.000191074228496291,-0.00280656502582133,1713350786.89787
-0.000183838026714511,-0.0027538922149688,1713350786.98062
-0.000182371557457373,-0.00276689813472331,1713350786.98207
-0.000175760404090397,-0.00276204198598862,1713350787.00099
-0.000135853100800887,-0.00278940005227923,1713350787.00196
-0.000128184168715961,-0.00279139541089535,1713350787.06051
-0.000148185907164589,-0.00278651528060436,1713350787.06175
-0.000177419206011109,-0.0027925013564527,1713350787.06859
-0.00023725611390546,-0.00278252456337214,1713350787.06969
-0.000261777458945289,-0.0027746872510761,1713350787.09664
-0.000264469999819994,-0.00277615385130048,1713350787.0978
-0.000251848716288805,-0.00276035908609629,1713350787.12449
-0.000222471178858541,-0.00273314537480474,1713350787.12549
-0.000264518079347908,-0.00275771482847631,1713350787.16468
-0.000178260626853444,-0.00274175172671676,1713350787.16658
-0.000132271074107848,-0.00272593321278691,1713350787.20478
-0.000249396602157503,-0.00277725979685783,1713350787.20628
-0.00025348347844556,-0.00272905849851668,1713350787.24837
-0.00025903683854267,-0.00273066922090948,1713350787.24962
-0.000246800220338628,-0.00273987674154341,1713350787.33643
-0.00021410507906694,-0.00273427530191839,1713350787.33769
-0.000216292770346627,-0.00271360040642321,1713350787.3765
-0.000235813684412278,-0.00268446328118443,1713350787.37727
-0.000249468721449375,-0.00267412583343685,1713350787.40847
-0.000244901020778343,-0.00266145635396242,1713350787.40972
-0.000233842365560122,-0.00265220087021589,1713350787.45681
-0.000240092907915823,-0.00266049476340413,1713350787.45785
-0.000238145614275709,-0.00265736947767436,1713350787.49237
-0.000218023677007295,-0.00266734627075493,1713350787.49309
-0.00023266437347047,-0.00265773013234138,1713350787.51659
-0.000234539533266798,-0.00266958214342594,1713350787.5175
-0.00022975547472015,-0.00267371698282659,1713350787.54471
-0.000218264089198783,-0.00266775512136519,1713350787.54554
-0.000226389791350812,-0.00267032743431628,1713350787.59674
-0.000228938093641773,-0.00266287475824356,1713350787.5979
-0.000224057861487381,-0.00265208049677312,1713350787.62428
-0.000214946499909274,-0.00265876390039921,1713350787.62523
-0.000209441204788163,-0.00265708100050688,1713350787.64855
-0.000200401962501928,-0.00264796963892877,1713350787.64967
-0.000196675682673231,-0.00264407508075237,1713350787.68884
-0.000187131590791978,-0.00264467601664364,1713350787.68992
-0.000179510738234967,-0.00264833029359579,1713350787.72845
-0.000176361427293159,-0.00267977523617446,1713350787.72967
-0.000171553314430639,-0.00268150609917939,1713350787.81291
-0.000192612831597216,-0.00268643442541361,1713350787.81391
-0.000194151420146227,-0.00268196291290224,1713350787.81516
-0.000191050188732333,-0.00266458163969219,1713350787.81605
-0.000207277567824349,-0.00266616838052869,1713350787.84458
-0.00018350147001911,-0.00265657622367144,1713350787.84582
-0.000212518396438099,-0.00265232101082802,1713350787.90843
-0.000212686689337715,-0.00264912354759872,1713350787.90965
-0.000188910591532476,-0.00260351877659559,1713350787.96466
-0.000156455847900361,-0.00258132931776345,1713350787.96592
-0.000148738836287521,-0.00257250643335283,1713350788.00459
-0.000167562582646497,-0.00259065697900951,1713350788.0055
-0.000154652807395905,-0.00254885037429631,1713350788.0246
-0.000185761280590668,-0.00259510450996459,1713350788.02553
-0.000188934631296434,-0.00259135407395661,1713350788.10071
-0.000142752745887265,-0.00261277426034212,1713350788.10203
-0.000109071945189498,-0.00259919138625264,1713350788.12874
-0.000219201669096947,-0.00259361392818391,1713350788.1298
-0.000175351713551208,-0.00262174149975181,1713350788.1852
-7.74345899117179E-05,-0.00262604467570782,1713350788.18628
-0.000217182270716876,-0.00253817648626864,1713350788.24885
-8.59209030750208E-05,-0.00264253653585911,1713350788.25009
-0.000198166191694327,-0.00262090004980564,1713350788.25665
-0.000199921152670868,-0.00262380880303681,1713350788.25789
-3.83206242986489E-05,-0.002590945456177,1713350788.28045
-0.000170014725881629,-0.00263176625594497,1713350788.2816
-0.000162538111908361,-0.00261301477439702,1713350788.30455
-0.000213143459404819,-0.0026434741448611,1713350788.30565
-0.000150613996083848,-0.00267559220083058,1713350788.32481
-0.000176986475707963,-0.00263205473311245,1713350788.3259
-0.00015474898100365,-0.00262604467570782,1713350788.35655
-0.0002004740817938,-0.00261743809096515,1713350788.35772
-0.000277499988442287,-0.00263118930160999,1713350788.43671
